,XOM_adjOpen,COP_adjOpen,CVX_adjOpen,TTE_adjOpen,OXY_adjOpen,XOM_adjClose,COP_adjClose,CVX_adjClose,TTE_adjClose,OXY_adjClose
2017-11-07 00:00:00+00:00,65.5644825843,47.9001156263,95.7467630618,44.2527414825,57.1034251317,65.4392101074,47.5004298849,95.6325651846,44.1905450784,57.1034251317
2017-11-08 00:00:00+00:00,65.2669604517,48.0511080175,95.257343588,44.0583777198,56.995447746,65.3530852796,47.5359575064,95.1676166845,44.0894759218,56.6216798724
2017-11-09 00:00:00+00:00,65.2199832729,47.3139098723,94.5395283597,43.8640139571,56.438948912,65.7445617698,47.5448394117,95.6325651846,43.9573085632,57.061895368
2017-11-10 00:00:00+00:00,65.5963095191,47.429374642,95.2002446494,43.6074537904,56.8625525021,65.5409939949,47.0652165221,95.5836232372,43.6696501945,56.6216798724
2017-11-13 00:00:00+00:00,65.3118296802,46.7721136451,95.6162512021,42.9543915479,56.4804786757,65.5014829062,46.6921764968,95.6244081934,43.1876280631,56.4223370065
2017-11-14 00:00:00+00:00,65.130078672,46.354664093,95.2899715529,42.9232933459,56.3226655735,64.9878387526,45.5020011781,95.3715414652,42.9232933459,55.915673889
2017-11-15 00:00:00+00:00,64.600630083,45.0667878153,94.7923950879,42.464594866,55.4754583934,64.1739103246,44.8447401812,94.9881628774,42.52679127,55.3757869604
2017-11-16 00:00:00+00:00,63.5654395581,44.7648030329,94.8955076589,42.52679127,55.2844214802,63.6602661711,44.6049287363,94.335603579,42.4023984619,55.7910845978
2017-11-17 00:00:00+00:00,63.4706129451,44.6226925471,94.4179424143,42.4023984619,56.405725101,63.4073952032,44.5249915881,94.4508779484,42.5889876741,56.8127167856
2017-11-20 00:00:00+00:00,63.3994929854,44.4095268183,94.5002812495,42.5889876741,56.6299858252,63.6523639533,44.4805820613,94.4591118319,42.5034676185,56.3226655735
2017-11-21 00:00:00+00:00,63.7629950018,44.6493382632,94.8049349401,42.8999696944,56.538620345,63.9052349212,44.4184087237,94.8296365906,42.7056059317,56.3808072428
2017-11-22 00:00:00+00:00,64.1343992359,44.8713858973,95.0931208635,43.3897663763,56.6299858252,64.0869859294,44.6049287363,95.4389439717,43.6230028914,56.6715155889
2017-11-24 00:00:00+00:00,64.3556613328,44.8092125597,95.9659125175,43.9573085632,56.8542465493,64.3398568973,44.8269763704,95.9329769834,43.8717885077,56.8293286911
2017-11-27 00:00:00+00:00,64.2608347199,44.6049287363,95.3895406705,43.9495340127,56.6216798724,64.0948881472,43.6634467678,95.1754596988,43.8251412046,56.5469262977
2017-11-28 00:00:00+00:00,64.3319546796,43.8410848751,95.4471778552,44.0350540683,56.4970905812,64.537412341,44.5249915881,95.8835736822,44.0117304168,57.2778501394
2017-11-29 00:00:00+00:00,64.5216079055,44.3384715754,95.677726594,43.8795630582,57.095119179,65.0115454058,45.0579059099,96.4846471798,44.1127995734,58.0586096975
2017-11-30 00:00:00+00:00,65.1537853253,45.2266621118,96.550518248,44.2138687299,58.1665870833,65.8175716161,45.1911344903,97.9749800983,43.9650831137,58.5569668623
2017-12-01 00:00:00+00:00,65.9361048823,45.7506945283,98.6501585476,43.9806322147,58.764615681,65.9519093178,45.9549783516,98.4031420418,43.9884067653,58.3410120909
2017-12-04 00:00:00+00:00,65.7543538741,46.0704431214,98.6501585476,43.8951121592,58.5486609096,66.038833713,45.5552926103,99.498248551,43.8095921036,58.1915049415
2017-12-05 00:00:00+00:00,65.9835181887,45.5020011781,99.4406113663,43.7707193511,58.2828704217,65.5014829062,45.5020011781,99.1277237922,43.708522947,58.141669225
2017-12-06 00:00:00+00:00,65.6516250434,45.3598906923,99.0536188405,43.5297082854,58.1167513668,65.0194476236,44.7470392222,98.485480877,43.4208645783,57.5353346745
2017-12-07 00:00:00+00:00,65.1142742366,44.69374779,98.8066023346,43.4752864318,57.3775215723,65.2328075028,44.889149708,98.5019486441,43.3353445227,57.651618013
2017-12-08 00:00:00+00:00,65.3908518577,45.182252585,98.8148362181,43.032137053,57.6830773969,65.319731898,45.8039859604,98.7407312664,43.2886972197,57.8426549261
2017-12-11 00:00:00+00:00,65.5488962126,45.7773402444,99.0453849569,43.2109517146,57.8678513781,65.6121139546,45.9105688248,99.1524254428,43.2809226692,58.3717804177
2017-12-12 00:00:00+00:00,65.6595272611,46.0793250267,99.3253369969,43.6152283409,58.7245307454,65.3987540755,46.1503802696,98.5431180617,43.5608064874,58.816917736
2017-12-13 00:00:00+00:00,65.2802208092,46.1148526482,98.3372709735,43.4208645783,58.6993342934,65.6832339143,45.9016869194,98.7489651499,43.5841301389,58.766524832
2017-12-14 00:00:00+00:00,65.6200161724,46.0970888374,98.6172230135,43.4752864318,58.8505130053,65.5093851239,46.4612469574,98.4196098088,43.4364136793,59.253656237
2017-12-15 00:00:00+00:00,65.6674294789,46.8786965094,99.1030221416,43.2269444692,59.5224183914,65.6121139546,46.3369002823,98.5842874794,42.8408489025,59.3124479582
2017-12-18 00:00:00+00:00,65.6200161724,46.2836088501,98.905408937,43.3451369896,59.5560136607,65.5409939949,46.4878926734,98.5595858288,43.2269444692,59.6064065647
2017-12-19 00:00:00+00:00,65.5805050836,46.5944755378,98.9095258787,43.2821009787,59.6316030166,65.1458831075,46.7898774558,98.6748601982,42.9984389297,59.5476148434
2017-12-20 00:00:00+00:00,65.2960252447,46.9852793738,99.201828744,43.1717879597,59.7743829112,65.4856784707,48.1843365979,99.5394179686,43.4475705073,60.3706989414
2017-12-21 00:00:00+00:00,65.8412782693,48.0955175443,100.0005154462,43.2505829733,60.4294906626,66.2600958099,49.6942605097,102.7753341951,43.7706300631,60.9586161542
2017-12-22 00:00:00+00:00,66.2838024631,49.7830795634,102.8000358456,43.46332951,60.9754137888,66.3549224229,49.2945747684,102.9070763315,43.4475705073,61.3029676646
2017-12-26 00:00:00+00:00,66.3470202051,49.5432681185,103.1129234197,43.6445580414,61.2861700299,66.3628246406,49.9429538599,103.7304646843,43.6760760468,61.7649026175
2017-12-27 00:00:00+00:00,66.3707268584,49.7919614687,103.7139969172,43.7863890659,61.7649026175,66.2996068986,49.3745119166,103.3764076926,43.550004025,61.5801286363
2017-12-28 00:00:00+00:00,66.3628246406,49.285692863,103.491682062,43.7706300631,61.622122723,66.3944335116,49.0103537967,103.4011093432,43.7627505618,61.8992836947
2017-12-29 00:00:00+00:00,66.3786290761,49.2412833362,103.2199639056,43.8100275699,62.1344505799,66.0941492372,48.7527785412,103.0799878856,43.5578835264,61.8656884254
2018-01-02 00:00:00+00:00,66.2363891566,48.9304166485,103.508149829,43.6918350495,62.1596470319,67.1925575041,49.1347004718,105.0478860488,44.0227741067,62.1344505799
2018-01-03 00:00:00+00:00,67.2952863348,49.187991904,104.9490794464,44.1015691203,62.1848434838,68.5122278678,50.0406548189,105.8136372168,44.4719056843,62.9911299472
2018-01-04 00:00:00+00:00,68.5833478276,50.1028281565,105.3525397393,45.1337837987,62.6551772541,68.6070544808,50.6179786676,105.4842818757,45.2362173164,62.9575346778
2018-01-05 00:00:00+00:00,68.5517389566,50.3426396013,105.3690075063,45.5513973708,62.8483500526,68.5517389566,50.5202777086,105.3113703216,45.5198793654,62.6131831675
2018-01-08 00:00:00+00:00,68.5122278678,50.4136948442,105.2784347875,45.4883613599,62.6551772541,68.8599254487,51.0354282196,105.8301049839,45.5277588668,63.1507074764
2018-01-09 00:00:00+00:00,68.7018810938,51.044310125,105.7477661486,45.598674379,63.1843027457,68.5675433921,51.4528777717,105.2619670205,45.4647228559,62.8987429566
2018-01-10 00:00:00+00:00,68.7492944002,51.6393977844,105.6489595463,45.5198793654,62.9071417739,68.0222903675,51.2041844216,105.9371454698,45.3386508341,62.3612186477
2018-01-11 00:00:00+00:00,68.2435524644,51.6660435005,106.1512264415,45.5277588668,62.6887725234,68.693978876,52.5631159422,109.1565939292,45.6065538804,63.6798329679
2018-01-12 00:00:00+00:00,68.9073387552,52.7496359548,108.8437063551,46.6387685587,63.8310116798,69.1602097231,53.3358417088,110.0046839325,46.7490815778,64.2761489981
2018-01-16 00:00:00+00:00,69.3340585135,53.291432182,110.0623211172,46.4496605261,64.4861194312,68.725587747,52.2611311598,108.6954964516,46.1581189757,63.217898015
2018-01-17 00:00:00+00:00,68.9073387552,52.3765959296,108.8437063551,46.1344804716,63.4698625348,69.539516175,53.1670855069,108.9836823751,46.2211549866,63.7134282372
2018-01-18 00:00:00+00:00,69.3577651668,52.9539197782,108.9754484916,46.0320469539,63.6714341506,69.0890897634,53.0782664533,108.3496733434,45.7877824117,63.3186838229
2018-01-19 00:00:00+00:00,69.1997208118,53.0072112104,108.5472865481,45.8271799185,63.3690767268,68.8678276665,53.0693845479,108.1108907211,45.6617103899,63.4530649001
2018-01-22 00:00:00+00:00,68.8836321019,53.1670855069,108.1108907211,46.1108419675,63.6126424293,69.7370716186,53.8865198414,109.1483600456,46.3787450138,65.200018904
2018-01-23 00:00:00+00:00,69.7370716186,53.8332284092,109.0001501421,46.252672992,65.0488401921,69.7765827074,53.7088817341,107.8803419823,46.0714444607,65.0236437401
2018-01-24 00:00:00+00:00,69.9267248446,53.7710550717,108.1767617894,46.5205760383,65.3092035292,69.9583337156,53.7266455448,108.1849956729,46.5757325478,65.1412271827
2018-01-25 00:00:00+00:00,69.9741381511,53.9575750843,108.4896493634,46.9145511064,65.1580248173,69.8318982316,52.8295731031,107.5756882918,46.5678530465,64.4525241619
2018-01-26 00:00:00+00:00,70.0452581108,53.0249750211,107.625091593,46.5678530465,64.5029170659,70.3297379497,53.6378264912,108.0203180023,46.5284555397,64.8220721243
2018-01-29 00:00:00+00:00,70.005747022,53.2203769391,107.0898891637,46.0872034634,64.5701076045,69.5474183927,52.9894473997,105.7889355663,45.9453724389,64.0325832956
2018-01-30 00:00:00+00:00,69.1760141586,52.3499502135,105.0725876993,45.9768904444,63.3942731788,68.5754456098,51.923618756,103.1129234197,45.4410843518,62.7895583313
2018-01-31 00:00:00+00:00,68.4015968194,51.9857920936,103.2693672067,45.7483849049,62.8735465046,68.9863609327,52.2344854437,103.211730022,45.7483849049,62.9659334952
2018-02-01 00:00:00+00:00,69.1444052876,52.4032416456,103.4175771102,46.0950829648,63.0079275818,70.3850534739,52.7141083334,103.3928754596,46.6624070628,63.914999853
2018-02-02 00:00:00+00:00,67.2715796815,52.5542340368,102.0589863281,45.9926494471,63.1591062937,66.7974466167,51.2663577591,97.6373908737,45.1337837987,61.7984978868
2018-02-05 00:00:00+00:00,65.8096693983,50.751207248,96.3282033927,44.5034236898,61.3029676646,62.9964798803,49.6853786044,92.729996291,42.6911383766,59.5560136607
2018-02-06 00:00:00+00:00,62.0403115329,48.6284318661,91.5607848301,42.5808253576,58.5985484855,61.913876049,49.6853786044,96.4846471798,43.9045815863,59.8163769978
2018-02-07 00:00:00+00:00,61.9849960087,49.7919614687,96.6657926174,43.1717879597,60.0347462483,60.7996633466,49.4100395381,94.928443193,43.1087519488,58.6825366588
2018-02-08 00:00:00+00:00,61.194774234,49.4011576327,94.8296365906,44.2276411421,58.7833224667,60.1121704026,47.2872641562,92.4665120181,43.0378364365,57.5067022331
2018-02-09 00:00:00+00:00,60.8666549242,47.5463350959,93.322835905,43.5657630277,57.9854348207,60.4914768545,46.4568060047,93.4545780415,43.3372574883,57.2631365306
2018-02-12 00:00:00+00:00,61.5052558939,47.0015705503,94.5249829001,43.7469915591,57.8594525608,61.0023576302,47.6981547234,93.8498044508,43.9045815863,58.6825366588
2018-02-13 00:00:00+00:00,60.7469172423,47.2694875399,93.322835905,44.3143156571,58.1282147152,60.9065674848,47.6177796265,93.2816664874,44.1567256299,58.5565543989
2018-02-14 00:00:00+00:00,60.4994593666,47.0640845145,92.6311896887,43.6287990386,55.9529210277,61.0342876787,49.5735736509,93.5616185274,45.0155912783,58.6657390241
2018-02-15 00:00:00+00:00,61.1620078726,49.6896710131,93.8525088349,44.8264832456,58.7497271974,60.8347248757,48.7073087177,93.5780862944,44.7870857388,58.3129886964
2018-02-16 00:00:00+00:00,60.786829803,48.5733502229,93.4284012723,44.7713267361,58.1282147152,61.0981477757,48.8055449472,93.2537687466,45.0155912783,57.246338896
2018-02-20 00:00:00+00:00,61.0422701908,48.7608921156,93.3701904304,45.0392297823,57.8510537435,60.4675293181,48.9752257073,92.2891319377,44.9367962646,57.1035590014
2018-02-21 00:00:00+00:00,60.523406903,48.7519615493,92.4221852907,45.3307713327,57.1035590014,59.7810332757,48.0017939783,90.6924917024,44.6294957115,56.44845125
2018-02-22 00:00:00+00:00,60.1083162727,48.4572528607,91.0999675958,45.2204583137,56.9607791069,60.5553369514,49.0377396716,91.3827059708,45.3307713327,57.0447672801
2018-02-23 00:00:00+00:00,60.7389347302,49.4306845897,91.8567085407,45.7168668994,57.3975176078,61.8884164757,50.9488808644,93.6279813018,46.0005289484,57.3807199732
2018-02-26 00:00:00+00:00,62.0560492302,51.1364227572,94.1186155408,46.0872034634,57.4143152425,62.9341255636,50.5380748136,95.2994640482,46.0478059566,56.4988441539
2018-02-27 00:00:00+00:00,63.0618457575,50.4576997167,95.5239915813,45.9059749321,56.784403943,61.8644689393,49.8593517732,94.4761964268,45.2756148232,56.062105653
2018-02-28 00:00:00+00:00,62.3913147393,50.0290325333,95.6487290996,45.6617103899,56.4820465193,60.459546806,48.5019056923,93.0708203863,44.6688932184,55.0962416604
2018-03-01 00:00:00+00:00,60.2919140514,48.6715864524,92.7465028385,44.464026183,55.1802298337,60.0284911514,48.1178913405,93.170610401,44.5428211966,55.1214381124
2018-03-02 00:00:00+00:00,59.7810332757,47.8142520855,92.7215553348,44.1803641339,54.6930984288,60.3078790757,48.2786415343,92.8379770186,44.5507006979,55.1298369297
2018-03-05 00:00:00+00:00,60.0524386878,47.7695992539,92.6383969892,44.2276411421,54.7350925154,60.8826199484,48.21612757,94.0936680371,44.7792062374,55.3650038149
2018-03-06 00:00:00+00:00,61.2019204333,48.4751139933,94.6757764562,45.2046993109,55.8101411332,60.8107773393,48.2786415343,94.509459765,44.9052782592,55.1466345644
2018-03-07 00:00:00+00:00,59.868840909,47.6088490602,93.9273513459,45.0077117769,54.6930984288,59.278135012,48.2875721006,94.6674606217,45.031350281,54.7518901501
2018-03-08 00:00:00+00:00,59.469715303,48.3411554985,95.2994640482,45.2440968177,54.7413822905,59.1663798423,47.8410437845,94.2599847283,45.0628682864,53.5256628204
2018-03-09 00:00:00+00:00,59.7251556908,48.2875721006,95.0583048459,44.9919527742,53.8912288149,59.5176103757,49.1716981664,97.4782127027,45.1022657932,54.1292717881
2018-03-12 00:00:00+00:00,59.7650682514,49.1270453348,97.7110560703,45.228337815,54.1972840661,60.0604211999,48.8859200441,97.1206318166,45.2834943245,54.3163055527
2018-03-13 00:00:00+00:00,60.132263809,49.0645313706,97.4865285372,46.0084084498,54.5628500606,59.4936628393,48.1893358711,96.8462092762,45.4332048504,54.5798531301
2018-03-14 00:00:00+00:00,59.5814704727,48.5286973913,97.2786326732,46.0793239621,54.8689053118,58.751289212,48.1893358711,95.7402032798,45.8665774253,54.443828574
2018-03-15 00:00:00+00:00,59.3499776211,48.5019056923,95.9314674747,45.8001811644,54.6988746167,59.405855206,48.2518498353,96.114415835,45.6963801959,54.3333086222
2018-03-16 00:00:00+00:00,59.3579601333,48.3232943659,95.9647308129,45.6724261262,54.409822435,59.9646310545,49.0556008042,95.9647308129,46.1355381394,54.792391499
2018-03-19 00:00:00+00:00,59.868840909,48.9037811768,95.6903082724,45.7842117846,54.4693331783,59.1903273787,47.8410437845,94.7090397945,45.5287017084,54.1122687186
2018-03-20 00:00:00+00:00,59.2462049636,48.3143637996,95.2578848754,45.1134978345,54.3248070874,59.0626071848,48.8501977788,95.2163057026,45.353038531,54.3333086222
2018-03-21 00:00:00+00:00,59.2541874757,49.2074204317,95.6154657614,45.2652069423,54.6138592691,59.9007709575,50.9399502981,97.3285276806,45.7762270947,56.1441355251
2018-03-22 00:00:00+00:00,59.405855206,50.3773246198,96.0894683313,45.3450538411,55.523523488,58.6714640908,50.4576997167,94.5510389378,45.1773753535,55.4130035361
2018-03-23 00:00:00+00:00,58.9189219666,50.9399502981,95.1081998533,45.3690079107,56.1101293861,58.1845308514,51.5650899406,93.9522988496,44.9378346571,55.6765511136
2018-03-26 00:00:00+00:00,58.7912017727,52.1277156189,95.000094004,45.7842117846,56.2971631507,59.0705896969,52.7617858277,95.9231516401,45.9918137215,57.1303135567
2018-03-27 00:00:00+00:00,59.0705896969,52.8242997919,96.2557850225,45.7123495757,57.2323319738,58.8311143333,52.8153692256,95.3493590555,45.1614059738,55.9571017605
2018-03-28 00:00:00+00:00,58.8630443817,52.8332303583,95.5738865886,45.1374519041,56.0761232471,58.1206707545,52.4492160064,93.2205054084,44.873957138,53.6871919808
2018-03-29 00:00:00+00:00,58.5357613848,52.4581465727,93.378506265,45.3690079107,54.0527579753,59.5575229363,52.9493277204,94.8337773128,46.0636759305,55.2259697715
2018-04-02 00:00:00+00:00,59.2861175242,52.9314665878,94.7090397945,46.0796453102,55.140954424,58.4479537514,51.8776597618,93.3369270922,45.3610232208,54.9794252636
2018-04-03 00:00:00+00:00,58.6315515302,52.2795352463,93.5697704599,46.0556912406,55.1579574935,59.8848059333,53.6101896282,95.490728243,46.3910482156,56.6457260757
2018-04-04 00:00:00+00:00,59.1105022575,52.5295911033,94.0105096915,46.0716606204,55.8975910172,59.7650682514,53.1904530111,95.1996740335,46.8860989883,56.6372245409
2018-04-05 00:00:00+00:00,59.9167359817,53.4315783018,95.5323074158,47.0218387163,56.8667659793,60.6830571454,53.9942039801,97.5364235446,47.6685985968,57.6149010378
2018-04-06 00:00:00+00:00,60.3797216848,53.770939822,96.7796825997,47.6606139069,57.3258488561,59.7650682514,52.9225360215,95.4325174011,47.4370425902,57.4108642037
2018-04-09 00:00:00+00:00,60.0444561757,53.4583700008,95.8815724673,47.724491426,57.8784486152,59.7650682514,54.1370930412,96.4470492173,47.4130885206,58.6010790694
2018-04-10 00:00:00+00:00,60.7309522181,54.8693994796,97.7942144159,47.8522464641,59.4257279407,61.5212209181,55.6731504485,98.8336937358,48.3073737874,59.9443215608
2018-04-11 00:00:00+00:00,61.5531509666,55.6374281832,98.7006403829,48.467067585,59.9613246303,61.8085913545,56.4679708511,99.1663271182,48.2434962683,60.9390011272
2018-04-12 00:00:00+00:00,62.1518393757,56.5215542491,99.5488555079,48.1796187493,61.01551494,61.6409585999,56.4769014174,99.1496954491,48.1476799897,61.0240164748
2018-04-13 00:00:00+00:00,62.103944303,57.1109716263,99.3908546513,47.8282923944,61.6191239076,62.1358743514,57.9593754268,99.7234880336,47.9161239831,62.5968004045
2018-04-16 00:00:00+00:00,62.3593846908,58.0218893911,100.2889647837,48.1556646796,63.2939262545,62.6946501999,58.7006124315,100.3721231293,48.0279096415,63.6849968532
2018-04-17 00:00:00+00:00,62.6946501999,58.8702931916,100.5717031587,48.3073737874,63.7190029922,62.5270174454,59.3971966046,101.0041265558,48.4111747558,63.9485444306
2018-04-18 00:00:00+00:00,63.093775806,59.8347943543,101.8357100117,48.9621183577,64.7306856281,63.2374610242,59.3168215077,102.9666635117,49.2096437441,64.5436518635
2018-04-19 00:00:00+00:00,63.3172861454,58.8435014927,103.0914010301,49.417245681,64.7901963714,63.3971112666,59.2185852782,102.8751893316,49.5290313394,64.6031626068
2018-04-20 00:00:00+00:00,63.3172861454,58.8077792274,102.6007667911,49.4332150608,64.4416334464,63.0618457575,58.7541958294,101.7109724933,49.6647710673,65.0112362751
2018-04-23 00:00:00+00:00,62.9979856605,58.5666539367,101.453181622,49.8164801751,64.84120558,63.5168489484,58.4773482735,102.7670834823,49.7845414156,65.6658544512
2018-04-24 00:00:00+00:00,63.7004467272,58.9417377222,103.4157185779,50.3035462579,65.8443866811,62.5429824696,58.325528646,101.9022366881,50.1358677704,65.7508697988
2018-04-25 00:00:00+00:00,62.4232447878,58.0129588247,101.735919997,49.7925261055,65.674355986,63.4609713636,58.102264488,102.0519217102,49.6088782382,65.7678728683
2018-04-26 00:00:00+00:00,63.5407964848,58.7184735642,102.0103425374,50.4632400556,66.05692505,64.546593012,59.8080026554,103.2992968941,50.3354850175,65.9719097024
2018-04-27 00:00:00+00:00,61.4254307726,59.325752074,104.3637237177,50.0879596311,65.5468329647,62.0959617908,58.0040282584,105.2950971883,50.2636228085,65.4958237561
2018-04-30 00:00:00+00:00,62.1917519363,57.9415142942,105.6277305707,49.9362505233,65.4448145476,62.0640317423,58.4952094061,104.0394061699,49.9921433525,65.6828575207
2018-05-01 00:00:00+00:00,61.6728886484,58.0933339216,103.1412960375,49.9043117638,65.4278114781,61.4254307726,58.6827512989,103.8315103059,49.5849241685,65.1047531574
2018-05-02 00:00:00+00:00,61.0263051666,58.2094312838,103.282665225,49.8324495549,64.9177193928,61.3056930908,58.4505565745,104.3554078831,49.4332150608,65.3172915263
2018-05-03 00:00:00+00:00,60.9784100939,57.9593754268,103.6069827728,49.4811232001,65.1472608312,61.0981477757,58.9328071559,104.7878312802,49.7925261055,65.708362125
2018-05-04 00:00:00+00:00,60.7708647787,58.9417377222,104.1225645154,49.4571691304,65.3597992,61.385518212,59.7097664258,104.3886712213,49.9043117638,66.0654265847
2018-05-07 00:00:00+00:00,62.0560492302,60.075919645,105.2701496846,49.8164801751,66.4905033225,62.0560492302,59.6293913289,103.8980369823,49.5050772697,65.6998605903
2018-05-08 00:00:00+00:00,62.103944303,59.6561830279,103.8897211478,49.4571691304,65.4788206866,62.3354371545,60.4956562621,105.2535180155,49.2415825036,66.4820017878
2018-05-09 00:00:00+00:00,63.0458807333,61.2726155321,106.7919474089,49.5769394786,68.7859177065,63.8042193848,61.352990629,107.0414224457,49.9282658335,70.0526463851
2018-05-10 00:00:00+00:00,64.3709777454,62.0317136694,107.848058398,49.8723730043,70.5202307966,65.2330890545,61.9245468736,107.1245807913,50.295561568,71.2938704594
2018-05-11 00:00:00+00:00,65.4557940715,61.9814226462,107.5985833612,50.567041024,71.3278765984,65.5364245151,62.268373677,107.9727959163,50.9343367586,72.2375408172
2018-05-14 00:00:00+00:00,65.875072378,62.3221769952,108.3137451333,51.1978315247,72.4585807209,65.9798919546,62.4028819726,108.4301668171,51.2936478033,72.1695285392
2018-05-15 00:00:00+00:00,65.9960180433,62.3670130938,108.3054292987,50.910382689,71.9569901703,65.9476397772,62.8512429582,107.8896375708,50.9982142777,71.6424333843
2018-05-16 00:00:00+00:00,65.9234506441,62.7705379808,107.5154250156,50.5750257139,71.7104456624,66.1330897973,62.6360296851,107.7399525487,50.4712247455,71.6339318496
2018-05-17 00:00:00+00:00,66.2782245957,62.949882375,108.0010232479,51.0221683473,71.9824947745,66.0202071764,63.3623744818,108.5881676737,51.0940305563,73.2492234531
2018-05-18 00:00:00+00:00,65.7541267126,63.2188989664,108.1352276881,51.4772956706,73.1046973623,65.5525506038,62.3670130938,107.2461232718,51.1419386956,72.6201098812
2018-05-21 00:00:00+00:00,65.899261511,62.7705379808,108.0261865804,51.2138009045,73.0961958275,66.3427289505,63.3623744818,108.5126776761,51.0620917967,72.9346666672
2018-05-22 00:00:00+00:00,66.4717376602,63.4610138986,108.2778199058,50.7586735812,72.8751559239,65.8266941118,62.8871118371,107.5564710397,50.3594390871,72.2205377477
2018-05-23 00:00:00+00:00,65.2703440514,62.4297836318,106.6002644033,49.1297968452,71.6849410581,66.2379093739,61.9814226462,107.9506965828,49.0180111869,72.5435960684
2018-05-24 00:00:00+00:00,65.5928658256,60.9770940385,106.8602855062,48.6666848321,71.7784579404,64.7220570352,61.3806189255,106.1976510827,48.738547041,71.2938704594
2018-05-25 00:00:00+00:00,63.9238156441,59.9010276731,104.4613811377,47.9001546034,70.0611479198,63.4642221159,58.7083874515,102.4902534223,47.3252569319,70.0526463851
2018-05-29 00:00:00+00:00,63.012691632,58.1075837308,101.5759856735,46.6625276716,70.1291601979,63.2303938296,58.9236007246,101.8192312213,46.7343898806,69.568058904
2018-05-30 00:00:00+00:00,63.8996265111,59.4885355664,102.8760911879,48.0678330909,70.0356433155,65.7138114909,61.0219301371,104.9814233435,48.3792359963,71.4724026892
2018-05-31 00:00:00+00:00,65.1574614304,60.6004708106,104.0755433721,48.4191594457,71.0558274862,65.5041723376,60.4300936361,104.2600744774,48.4271441356,71.582922641
2018-06-01 00:00:00+00:00,66.012144132,60.7618807654,105.2582200014,49.2256131238,71.965491705,65.9798919546,61.2371434101,103.8826244893,48.946148978,72.348060769
2018-06-04 00:00:00+00:00,66.1572789304,61.8289799111,104.4529933602,49.4651538203,72.8921589934,65.2864701401,60.8874218414,102.5489678649,48.9541336678,72.5691006727
2018-06-05 00:00:00+00:00,64.9800744546,60.7260118866,102.3392734271,48.8343633196,72.8156451806,65.0526418538,60.5825363712,102.943193408,48.8024245601,72.696623694
2018-06-06 00:00:00+00:00,65.6976854022,60.7170446669,103.270316731,49.2256131238,73.0366850842,66.1653419747,60.869487402,103.4883989463,49.2655365732,73.5042694958
2018-06-07 00:00:00+00:00,66.7055659465,61.4254550241,104.4613811377,50.2836471861,73.9633523726,66.8265116118,62.3042425558,106.4912232957,49.9362505233,73.5212725653
2018-06-08 00:00:00+00:00,67.011961632,62.7526035414,106.6254277359,50.2190152488,73.7804544897,67.4070508054,62.2594064573,106.055058865,49.8796975782,73.3172357312
2018-06-11 00:00:00+00:00,67.5038073376,62.734669102,106.3318555229,50.1624623037,73.6775169878,67.0038985876,63.2099317467,106.9944899464,50.3967530763,73.9005482419
2018-06-12 00:00:00+00:00,67.011961632,62.8333085188,107.0615921665,50.0170404449,73.5745794859,66.4556115715,62.2594064573,106.5918766258,49.1929832449,72.8540169726
2018-06-13 00:00:00+00:00,66.4717376602,62.1876686996,106.365406633,49.4272740174,72.5880950927,65.7218745352,62.4297836318,106.5834888483,49.5888538606,72.3393294631
2018-06-14 00:00:00+00:00,66.0685854425,62.7615707611,106.8435099512,49.6534857978,72.8111263468,66.0282702207,61.0936678948,106.1137733076,49.4434320018,72.3564857134
2018-06-15 00:00:00+00:00,65.8911984667,60.4838969544,106.6086521808,49.354563088,72.0819857083,65.0365157651,58.6097480347,104.0419922621,48.9506134802,71.4815169472
2018-06-18 00:00:00+00:00,64.8268766119,58.7980596486,104.302013365,48.6759277468,71.4300481963,65.1655244748,59.7216832789,105.6608333219,49.0879563468,71.8761107045
2018-06-19 00:00:00+00:00,64.4156613498,58.9325679443,104.2768500324,48.2315831782,70.9410950622,65.0687679425,59.4167978087,105.3001588889,48.3204520919,70.8381575603
2018-06-20 00:00:00+00:00,65.1897136078,60.2238475827,105.7866499846,48.4577949586,71.1298138157,64.8671918336,60.5018313938,105.0904644511,47.9245814762,71.4043138208
2018-06-21 00:00:00+00:00,64.5204809264,59.9548309914,104.4278300276,47.6418167507,71.2241731924,64.2544004627,58.3855675419,102.8257645228,47.3752100095,70.4178294275
2018-06-22 00:00:00+00:00,65.4396679828,60.5018313938,105.1911177813,48.991008441,72.3822200889,65.6170549586,60.7798152048,104.9310966784,49.1445092919,71.4815169472
2018-06-25 00:00:00+00:00,65.1332722973,60.7887824246,104.3691155851,49.2737731665,71.6273450749,64.2947156844,59.3091911722,102.8425400778,48.6759277468,69.7830481658
2018-06-26 00:00:00+00:00,64.625300503,59.5513061044,103.1948267333,48.7163227076,70.0575481709,65.0203896764,60.3852575375,104.1426455922,48.7163227076,70.9239388119
2018-06-27 00:00:00+00:00,65.3590375393,61.1833400919,104.9730355659,49.6373278135,71.7560169523,65.8831354223,61.6406682972,105.6859966545,48.9829294488,71.8589544542
2018-06-28 00:00:00+00:00,65.899261511,62.142832601,106.1389366401,48.7244016998,72.279282587,66.0927745755,61.3447500467,105.4008122191,48.6597697625,71.5415638233
